"geolocation","question","location","response","value","lowConfidenceLimit","highConfidenceLimit","sampleSize","breakOut","breakOutCategory","questionID","locationID"
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",5.4,4.9,5.9,212,"25-34 yrs","Maternal Age (4 Levels)","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",94.4,93.7,95.1,551,"Age 25 - 29","Maternal Age - 18 to 44 years in groupings","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",5.6,4.9,6.3,153,"Age 25 - 29","Maternal Age - 18 to 44 years in groupings","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",87.4,79.9,92.4,41,"Age < 18","Maternal Age - 18 to 44 years in groupings","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",94.5,93.5,95.3,351,"Age 30 - 44","Maternal Age - 18 to 44 years in groupings","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",5.5,4.7,6.5,108,"Age 30 - 44","Maternal Age - 18 to 44 years in groupings","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",12.6,7.6,20.1,15,"Age < 18","Maternal Age - 18 to 44 years in groupings","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",6.5,5.6,7.5,124,"Age 18 - 24","Maternal Age - 18 to 44 years in groupings","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",93.5,92.5,94.4,447,"Age 18 - 24","Maternal Age - 18 to 44 years in groupings","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",5.8,5.7,6,385,"Age 18 - 44","Maternal Age - 18 to 44 years only","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",94.2,94,94.3,1349,"Age 18 - 44","Maternal Age - 18 to 44 years only","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",8,7.4,8.7,78,"< 12 yrs","Maternal Education","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",6.8,6.7,6.8,106,"12 yrs","Maternal Education","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",92,91.3,92.6,340,"< 12 yrs","Maternal Education","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",93.2,93.2,93.3,416,"12 yrs","Maternal Education","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",5,4.9,5,207,">12 yrs","Maternal Education","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",95,95,95.1,585,">12 yrs","Maternal Education","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",6.3,3.8,10.3,16,"Other non-Hispanic","Maternal Race/Ethnicity","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",93.8,92.5,94.9,304,"Hispanic","Maternal Race/Ethnicity","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",6.2,5.1,7.5,76,"Hispanic","Maternal Race/Ethnicity","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",94.1,93.8,94.4,1005,"White, non-Hispanic","Maternal Race/Ethnicity","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",5.9,5.6,6.2,302,"White, non-Hispanic","Maternal Race/Ethnicity","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",93.7,89.7,96.2,56,"Other non-Hispanic","Maternal Race/Ethnicity","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",7.5,6.7,8.4,164,"Medicaid","Medicaid Recipient","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",92.5,91.6,93.3,553,"Medicaid","Medicaid Recipient","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",94.8,94.4,95.2,838,"Non-Medicaid","Medicaid Recipient","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",5.2,4.8,5.6,236,"Non-Medicaid","Medicaid Recipient","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",94.1,93.8,94.4,1073,"Non-Hispanic","Mother Hispanic","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",5.9,5.6,6.2,321,"Non-Hispanic","Mother Hispanic","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",6.2,5.1,7.5,76,"Hispanic","Mother Hispanic","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",93.8,92.5,94.9,304,"Hispanic","Mother Hispanic","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",6,5.9,6,400,"None","None","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",94,94,94.1,1391,"None","None","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",94.6,94.1,95,931,"1 or more","Number of Previous Live Births","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",7.1,6.2,8,158,"0","Number of Previous Live Births","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",5.4,5,5.9,242,"1 or more","Number of Previous Live Births","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",92.9,92,93.8,458,"0","Number of Previous Live Births","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",5.5,5.1,5.8,266,"Non-WIC","On WIC during Pregnancy","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",94.5,94.2,94.9,929,"Non-WIC","On WIC during Pregnancy","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",6.9,6,8,123,"WIC","On WIC during Pregnancy","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",93.1,92,94,445,"WIC","On WIC during Pregnancy","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",93.7,92.8,94.6,489,"Unintended","Pregnancy Intendedness","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",5.7,5.3,6.2,258,"Intended","Pregnancy Intendedness","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",6.3,5.4,7.2,134,"Unintended","Pregnancy Intendedness","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",94.3,93.8,94.7,887,"Intended","Pregnancy Intendedness","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",89.7,87.1,91.8,161,"Smoker","Smoked 3 months before Pregnancy","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",5.3,5,5.6,321,"Non-Smoker","Smoked 3 months before Pregnancy","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",10.3,8.2,12.9,63,"Smoker","Smoked 3 months before Pregnancy","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",94.7,94.4,95,1206,"Non-Smoker","Smoked 3 months before Pregnancy","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",94.6,94.3,94.8,1281,"Non-Smoker","Smoked last 3 months of Pregnancy","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",12.9,9.4,17.3,39,"Smoker","Smoked last 3 months of Pregnancy","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","LBW (<=2500g)",5.4,5.2,5.7,345,"Non-Smoker","Smoked last 3 months of Pregnancy","QUO7",49
"(39.360700171, -111.587130635)","Baby's Weight","Utah","NBW (>2500g)",87.1,82.7,90.6,85,"Smoker","Smoked last 3 months of Pregnancy","QUO7",49
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",93.7,93.1,94.3,456,"Adequate PNC","Adequacy of Prenatal care","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",87.8,83.2,91.2,67,"Inadequate PNC","Adequacy of Prenatal care","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",7,5.8,8.5,151,"Intermediate PNC","Adequacy of Prenatal care","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",88,85.3,90.3,130,"Unknown PNC","Adequacy of Prenatal care","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",93,91.5,94.2,201,"Intermediate PNC","Adequacy of Prenatal care","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",12.2,8.8,16.8,65,"Inadequate PNC","Adequacy of Prenatal care","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",12,9.7,14.7,143,"Unknown PNC","Adequacy of Prenatal care","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",6.3,5.7,6.9,287,"Adequate PNC","Adequacy of Prenatal care","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",88.9,86.7,90.8,190,"Less than $10,000","Income (years 2004 and beyond)","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",94.6,93.8,95.4,265,"$50,000 or more","Income (years 2004 and beyond)","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",91.5,89.5,93.1,167,"$10,000 to $24,999","Income (years 2004 and beyond)","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",5.4,4.6,6.2,151,"$50,000 or more","Income (years 2004 and beyond)","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",11.1,9.2,13.3,194,"Less than $10,000","Income (years 2004 and beyond)","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",8.5,6.9,10.5,130,"$10,000 to $24,999","Income (years 2004 and beyond)","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",6.9,5.6,8.5,115,"$25,000 to $49,999","Income (years 2004 and beyond)","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",93.1,91.5,94.4,165,"$25,000 to $49,999","Income (years 2004 and beyond)","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",94.4,93.9,94.9,463,"Married","Marital Status","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",10.5,9.4,11.7,369,"Other","Marital Status","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",89.5,88.3,90.6,390,"Other","Marital Status","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",5.6,5.1,6.1,274,"Married","Marital Status","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",92.9,91.8,93.8,285,"30+ yrs","Maternal Age (3 Levels)","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",92.7,91.9,93.3,466,"20-29 yrs","Maternal Age (3 Levels)","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",7.3,6.7,8.1,344,"20-29 yrs","Maternal Age (3 Levels)","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",7.1,6.2,8.2,209,"30+ yrs","Maternal Age (3 Levels)","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",10.1,7.6,13.1,93,"<20 yrs","Maternal Age (3 Levels)","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",89.9,86.9,92.4,103,"<20 yrs","Maternal Age (3 Levels)","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",93.8,93.1,94.4,443,"25-34 yrs","Maternal Age (4 Levels)","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",89.9,86.9,92.4,103,"<20 yrs","Maternal Age (4 Levels)","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",7.5,5.8,9.7,85,"35+ yrs","Maternal Age (4 Levels)","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",92.5,90.3,94.2,103,"35+ yrs","Maternal Age (4 Levels)","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",6.2,5.6,6.9,285,"25-34 yrs","Maternal Age (4 Levels)","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",9.5,7.9,11.3,183,"20-24 yrs","Maternal Age (4 Levels)","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",10.1,7.6,13.1,93,"<20 yrs","Maternal Age (4 Levels)","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",90.5,88.7,92.1,205,"20-24 yrs","Maternal Age (4 Levels)","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",93.9,93,94.8,300,"Age 25 - 29","Maternal Age - 18 to 44 years in groupings","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",90.6,89.2,91.9,279,"Age 18 - 24","Maternal Age - 18 to 44 years in groupings","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",87.5,80.1,92.4,29,"Age < 18","Maternal Age - 18 to 44 years in groupings","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",6.1,5.2,7,196,"Age 25 - 29","Maternal Age - 18 to 44 years in groupings","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",9.4,8.1,10.8,238,"Age 18 - 24","Maternal Age - 18 to 44 years in groupings","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",93.2,92,94.2,246,"Age 30 - 44","Maternal Age - 18 to 44 years in groupings","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",12.5,7.6,19.9,38,"Age < 18","Maternal Age - 18 to 44 years in groupings","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",6.8,5.8,8,171,"Age 30 - 44","Maternal Age - 18 to 44 years in groupings","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",92.6,92.4,92.8,825,"Age 18 - 44","Maternal Age - 18 to 44 years only","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",7.4,7.2,7.6,605,"Age 18 - 44","Maternal Age - 18 to 44 years only","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",5.8,5.3,6.4,304,">12 yrs","Maternal Education","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",9.1,7.8,10.7,199,"12 yrs","Maternal Education","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",10.9,8.7,13.5,139,"< 12 yrs","Maternal Education","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",90.9,89.3,92.2,214,"12 yrs","Maternal Education","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",89.1,86.5,91.3,139,"< 12 yrs","Maternal Education","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",94.2,93.6,94.7,496,">12 yrs","Maternal Education","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",10.3,6.3,16.5,27,"Other non-Hispanic","Maternal Race/Ethnicity","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",94.6,89.5,97.3,29,"Hispanic","Maternal Race/Ethnicity","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",86.4,86.1,86.7,296,"Black, non-Hispanic","Maternal Race/Ethnicity","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",13.6,13.3,13.9,290,"Black, non-Hispanic","Maternal Race/Ethnicity","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",5.4,2.7,10.5,10,"Hispanic","Maternal Race/Ethnicity","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",89.7,83.5,93.7,24,"Other non-Hispanic","Maternal Race/Ethnicity","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",6.3,6,6.7,319,"White, non-Hispanic","Maternal Race/Ethnicity","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",93.7,93.3,94,505,"White, non-Hispanic","Maternal Race/Ethnicity","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",93.5,92.9,94.1,463,"Non-Medicaid","Medicaid Recipient","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",90.9,89.7,91.9,390,"Medicaid","Medicaid Recipient","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",9.1,8.1,10.3,331,"Medicaid","Medicaid Recipient","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",6.5,5.9,7.1,315,"Non-Medicaid","Medicaid Recipient","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",7.7,7.5,8,631,"Non-Hispanic","Mother Hispanic","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",94.6,89.5,97.3,29,"Hispanic","Mother Hispanic","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",5.4,2.7,10.5,10,"Hispanic","Mother Hispanic","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",92.3,92,92.5,818,"Non-Hispanic","Mother Hispanic","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",92.4,92.2,92.6,854,"None","None","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",7.6,7.4,7.8,646,"None","None","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",9,8,10.1,294,"0","Number of Previous Live Births","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",91,89.9,92,333,"0","Number of Previous Live Births","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",93.5,92.8,94.1,507,"1 or more","Number of Previous Live Births","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",6.5,5.9,7.2,339,"1 or more","Number of Previous Live Births","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",6.2,5.6,6.8,291,"Non-WIC","On WIC during Pregnancy","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",9.6,8.5,10.8,338,"WIC","On WIC during Pregnancy","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",90.4,89.2,91.5,387,"WIC","On WIC during Pregnancy","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",93.8,93.2,94.4,444,"Non-WIC","On WIC during Pregnancy","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",92.4,91.7,93.1,405,"Intended","Pregnancy Intendedness","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",7.7,6.9,8.7,304,"Unintended","Pregnancy Intendedness","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",92.3,91.3,93.1,423,"Unintended","Pregnancy Intendedness","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",7.6,6.9,8.3,323,"Intended","Pregnancy Intendedness","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",93.3,92.7,93.8,591,"Non-Smoker","Smoked 3 months before Pregnancy","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",6.7,6.2,7.3,406,"Non-Smoker","Smoked 3 months before Pregnancy","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",90.7,89.2,92,234,"Smoker","Smoked 3 months before Pregnancy","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",9.3,8,10.8,210,"Smoker","Smoked 3 months before Pregnancy","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",6.8,6.4,7.2,473,"Non-Smoker","Smoked last 3 months of Pregnancy","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",89,86.6,91.1,129,"Smoker","Smoked last 3 months of Pregnancy","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","LBW (<=2500g)",11,8.9,13.4,144,"Smoker","Smoked last 3 months of Pregnancy","QUO7",39
"(40.060210141, -82.404260056)","Baby's Weight","Ohio","NBW (>2500g)",93.2,92.8,93.6,695,"Non-Smoker","Smoked last 3 months of Pregnancy","QUO7",39
"(40.130570048, -74.273691288)","Baby's Weight","New Jersey","NBW (>2500g)",91.7,88.5,94.1,407,"Intermediate PNC","Adequacy of Prenatal care","QUO7",34
"(40.130570048, -74.273691288)","Baby's Weight","New Jersey","NBW (>2500g)",89.3,80.9,94.2,96,"Inadequate PNC","Adequacy of Prenatal care","QUO7",34
"(40.130570048, -74.273691288)","Baby's Weight","New Jersey","LBW (<=2500g)",6.7,5.3,8.6,72,"Adequate PNC","Adequacy of Prenatal care","QUO7",34
"(40.130570048, -74.273691288)","Baby's Weight","New Jersey","LBW (<=2500g)",8.3,5.9,11.5,37,"Intermediate PNC","Adequacy of Prenatal care","QUO7",34
"(40.130570048, -74.273691288)","Baby's Weight","New Jersey","NBW (>2500g)",93.3,91.4,94.7,888,"Adequate PNC","Adequacy of Prenatal care","QUO7",34
"(40.130570048, -74.273691288)","Baby's Weight","New Jersey","LBW (<=2500g)",10.7,5.8,19.1,15,"Inadequate PNC","Adequacy of Prenatal care","QUO7",34
"(40.130570048, -74.273691288)","Baby's Weight","New Jersey","NBW (>2500g)",90.6,85.8,93.9,235,"$10,000 to $24,999","Income (years 2004 and beyond)","QUO7",34
