location,breakOutCategory,breakOut,response,value,lowConfidenceLimit,highConfidenceLimit,sampleSize
Minnesota,Number of Previous Live Births,0,FALSE,57.8,53.3,62.2,333
Utah,Number of Previous Live Births,0,TRUE,33.2,28.4,38.3,156
New Jersey,Number of Previous Live Births,0,FALSE,58,53.6,62.3,355
Arkansas,Number of Previous Live Births,0,FALSE,72.9,66.2,78.7,392
West Virginia,Number of Previous Live Births,0,TRUE,26,22.1,30.3,171
PRAMS Total,Number of Previous Live Births,1 or more,FALSE,69.3,68.3,70.2,14505
PRAMS Total,Number of Previous Live Births,1 or more,TRUE,30.7,29.8,31.7,6288
Arkansas,Number of Previous Live Births,1 or more,FALSE,79.7,74.7,83.9,656
Wisconsin,Number of Previous Live Births,1 or more,TRUE,34.9,30.5,39.5,255
Washington,Number of Previous Live Births,1 or more,FALSE,68.3,63.9,72.4,480
Michigan,Number of Previous Live Births,1 or more,FALSE,70.7,67.2,73.9,682
Vermont,Number of Previous Live Births,1 or more,TRUE,37.8,33.9,41.9,220
Utah,Number of Previous Live Births,1 or more,FALSE,66.8,63.4,70,664
Hawaii,Number of Previous Live Births,1 or more,FALSE,72.6,68.7,76.1,653
Arkansas,Number of Previous Live Births,1 or more,TRUE,20.3,16.1,25.3,155
New Jersey,Number of Previous Live Births,1 or more,TRUE,32.8,29.3,36.4,261
Rhode Island,Number of Previous Live Births,1 or more,FALSE,67.1,62.9,71,431
Minnesota,Number of Previous Live Births,1 or more,FALSE,64.2,60.4,67.8,523
West Virginia,Number of Previous Live Births,1 or more,TRUE,23.1,19.8,26.8,213
Nebraska,Number of Previous Live Births,1 or more,TRUE,35.8,32.4,39.3,360
Georgia,Number of Previous Live Births,1 or more,TRUE,23.5,18.8,28.9,146
Maryland,Number of Previous Live Births,1 or more,FALSE,71.6,66.9,75.8,566
New York City,Number of Previous Live Births,1 or more,FALSE,73.5,69.4,77.2,518
Maryland,Number of Previous Live Births,1 or more,TRUE,28.4,24.2,33.1,325
Hawaii,Number of Previous Live Births,1 or more,TRUE,27.4,23.9,31.3,244
Maine,Number of Previous Live Births,1 or more,TRUE,37.7,33,42.7,198
Pennsylvania,Number of Previous Live Births,1 or more,FALSE,68.4,64.3,72.2,419
Vermont,Number of Previous Live Births,1 or more,FALSE,62.2,58.1,66.1,345
Massachusetts,Number of Previous Live Births,1 or more,TRUE,37.3,33,41.9,282
Colorado,Number of Previous Live Births,1 or more,FALSE,65.5,61.4,69.4,677
New Jersey,Number of Previous Live Births,1 or more,FALSE,67.2,63.6,70.7,544
New York (excluding NYC),Number of Previous Live Births,1 or more,TRUE,37,32.3,42,221
Utah,Number of Previous Live Births,1 or more,TRUE,33.2,30,36.6,322
Missouri,Number of Previous Live Births,1 or more,TRUE,27.5,24,31.4,196
Delaware,Number of Previous Live Births,1 or more,TRUE,25.2,21.9,28.8,164
Rhode Island,Number of Previous Live Births,1 or more,TRUE,32.9,29,37.1,229
Oregon,Number of Previous Live Births,1 or more,TRUE,29.9,26.1,34.1,309
Oklahoma,Number of Previous Live Births,1 or more,TRUE,27.4,23,32.2,312
New Mexico,Number of Previous Live Births,1 or more,TRUE,28.9,26,32.1,240
Washington,Number of Previous Live Births,1 or more,TRUE,31.7,27.6,36.1,209
Georgia,Number of Previous Live Births,1 or more,FALSE,76.5,71.1,81.2,626
Wyoming,Number of Previous Live Births,1 or more,TRUE,34.9,29.8,40.5,131
New Mexico,Number of Previous Live Births,1 or more,FALSE,71.1,67.9,74,569
Pennsylvania,Number of Previous Live Births,1 or more,TRUE,31.6,27.8,35.7,210
New York (excluding NYC),Number of Previous Live Births,1 or more,FALSE,63,58,67.7,373
Wisconsin,Number of Previous Live Births,1 or more,FALSE,65.1,60.5,69.5,721
West Virginia,Number of Previous Live Births,1 or more,FALSE,76.9,73.2,80.2,673
Maine,Number of Previous Live Births,1 or more,FALSE,62.3,57.3,67,314
Massachusetts,Number of Previous Live Births,1 or more,FALSE,62.7,58.1,67,546
Oklahoma,Number of Previous Live Births,1 or more,FALSE,72.6,67.8,77,824
Missouri,Number of Previous Live Births,1 or more,FALSE,72.5,68.6,76,507
Nebraska,Number of Previous Live Births,1 or more,FALSE,64.2,60.7,67.6,719
Oregon,Number of Previous Live Births,1 or more,FALSE,70.1,65.9,73.9,740
New York City,Number of Previous Live Births,1 or more,TRUE,26.5,22.8,30.6,207
Michigan,Number of Previous Live Births,1 or more,TRUE,29.3,26.1,32.8,266
Minnesota,Number of Previous Live Births,1 or more,TRUE,35.8,32.2,39.6,266
Colorado,Number of Previous Live Births,1 or more,TRUE,34.5,30.6,38.6,347
Wyoming,Number of Previous Live Births,1 or more,FALSE,65.1,59.5,70.2,274
Delaware,Number of Previous Live Births,1 or more,FALSE,74.8,71.2,78.1,461
PRAMS Total,On WIC during Pregnancy,FALSE,FALSE,56.8,55.7,57.9,10470
PRAMS Total,On WIC during Pregnancy,FALSE,TRUE,43.2,42.1,44.3,7706
New Jersey,On WIC during Pregnancy,FALSE,TRUE,43.4,39.9,47.1,361
Minnesota,On WIC during Pregnancy,FALSE,FALSE,52.3,48.7,55.9,428
Georgia,On WIC during Pregnancy,FALSE,FALSE,53,46.3,59.6,314
Utah,On WIC during Pregnancy,FALSE,FALSE,63.2,59.6,66.6,572
Washington,On WIC during Pregnancy,FALSE,FALSE,57,52.2,61.7,342
Maryland,On WIC during Pregnancy,FALSE,TRUE,38.4,33.6,43.4,427
Delaware,On WIC during Pregnancy,FALSE,FALSE,61.9,57.8,65.9,335
Wyoming,On WIC during Pregnancy,FALSE,TRUE,42.5,37.3,47.8,173
New Mexico,On WIC during Pregnancy,FALSE,FALSE,65.7,62,69.3,393
Utah,On WIC during Pregnancy,FALSE,TRUE,36.8,33.4,40.4,346
Wyoming,On WIC during Pregnancy,FALSE,FALSE,57.5,52.2,62.7,262
West Virginia,On WIC during Pregnancy,FALSE,FALSE,64.4,59.5,69,377
Massachusetts,On WIC during Pregnancy,FALSE,TRUE,52.7,48.1,57.2,388
New York City,On WIC during Pregnancy,FALSE,TRUE,42.3,37.6,47.1,270
West Virginia,On WIC during Pregnancy,FALSE,TRUE,35.6,31,40.5,203
Maryland,On WIC during Pregnancy,FALSE,FALSE,61.6,56.6,66.4,469
Oklahoma,On WIC during Pregnancy,FALSE,TRUE,38.4,33,44.1,357
Massachusetts,On WIC during Pregnancy,FALSE,FALSE,47.3,42.8,51.9,413
Missouri,On WIC during Pregnancy,FALSE,FALSE,59.2,55,63.2,385
Nebraska,On WIC during Pregnancy,FALSE,TRUE,43.9,40.2,47.6,371
Maine,On WIC during Pregnancy,FALSE,TRUE,48.8,44.2,53.4,290
Minnesota,On WIC during Pregnancy,FALSE,TRUE,47.7,44.1,51.3,383
New York (excluding NYC),On WIC during Pregnancy,FALSE,FALSE,54.7,49.9,59.5,340
Nebraska,On WIC during Pregnancy,FALSE,FALSE,56.1,52.4,59.8,524
New Jersey,On WIC during Pregnancy,FALSE,FALSE,56.6,52.9,60.1,503
Hawaii,On WIC during Pregnancy,FALSE,FALSE,63.6,59.3,67.8,518
Michigan,On WIC during Pregnancy,FALSE,FALSE,58.3,54.3,62.2,437
Wisconsin,On WIC during Pregnancy,FALSE,FALSE,53.2,48.2,58.2,356
Wisconsin,On WIC during Pregnancy,FALSE,TRUE,46.8,41.8,51.8,224
Vermont,On WIC during Pregnancy,FALSE,FALSE,49.9,45.9,53.9,301
Oklahoma,On WIC during Pregnancy,FALSE,FALSE,61.6,55.9,67,509
Washington,On WIC during Pregnancy,FALSE,TRUE,43,38.3,47.8,234
Arkansas,On WIC during Pregnancy,FALSE,TRUE,36,29.3,43.4,110
Colorado,On WIC during Pregnancy,FALSE,FALSE,55.3,51.2,59.2,625
Oregon,On WIC during Pregnancy,FALSE,FALSE,58.7,53.6,63.5,436
New York (excluding NYC),On WIC during Pregnancy,FALSE,TRUE,45.3,40.5,50.1,302
Missouri,On WIC during Pregnancy,FALSE,TRUE,40.8,36.8,45,282
New York City,On WIC during Pregnancy,FALSE,FALSE,57.7,52.9,62.4,364
Arkansas,On WIC during Pregnancy,FALSE,FALSE,64,56.6,70.7,252
Oregon,On WIC during Pregnancy,FALSE,TRUE,41.3,36.5,46.4,293
Colorado,On WIC during Pregnancy,FALSE,TRUE,44.7,40.8,48.8,523
Maine,On WIC during Pregnancy,FALSE,FALSE,51.2,46.6,55.8,297
Vermont,On WIC during Pregnancy,FALSE,TRUE,50.1,46.1,54.1,307
Georgia,On WIC during Pregnancy,FALSE,TRUE,47,40.4,53.7,203
Rhode Island,On WIC during Pregnancy,FALSE,FALSE,52.9,48.6,57.1,343
Michigan,On WIC during Pregnancy,FALSE,TRUE,41.7,37.8,45.7,308
Hawaii,On WIC during Pregnancy,FALSE,TRUE,36.4,32.2,40.7,296
Pennsylvania,On WIC during Pregnancy,FALSE,FALSE,58,53.8,62.1,375
Pennsylvania,On WIC during Pregnancy,FALSE,TRUE,42,37.9,46.2,289
Rhode Island,On WIC during Pregnancy,FALSE,TRUE,47.1,42.9,51.4,326
New Mexico,On WIC during Pregnancy,FALSE,TRUE,34.3,30.7,38,220
Delaware,On WIC during Pregnancy,FALSE,TRUE,38.1,34.1,42.2,220
PRAMS Total,On WIC during Pregnancy,TRUE,FALSE,80.7,79.8,81.7,13974
PRAMS Total,On WIC during Pregnancy,TRUE,TRUE,19.3,18.3,20.2,3651
Hawaii,On WIC during Pregnancy,TRUE,FALSE,80.6,76.5,84.1,575
Hawaii,On WIC during Pregnancy,TRUE,TRUE,19.4,15.9,23.5,147
Minnesota,On WIC during Pregnancy,TRUE,FALSE,76.7,72.1,80.8,429
New York (excluding NYC),On WIC during Pregnancy,TRUE,TRUE,21,16.3,26.7,87
Rhode Island,On WIC during Pregnancy,TRUE,FALSE,79.1,74.9,82.7,439
Wisconsin,On WIC during Pregnancy,TRUE,TRUE,21.3,17.1,26.2,191
Maryland,On WIC during Pregnancy,TRUE,FALSE,80.2,74.6,84.9,415
Maryland,On WIC during Pregnancy,TRUE,TRUE,19.8,15.1,25.4,127
New Jersey,On WIC during Pregnancy,TRUE,FALSE,75.4,71,79.2,385
Rhode Island,On WIC during Pregnancy,TRUE,TRUE,20.9,17.3,25.1,128
Wisconsin,On WIC during Pregnancy,TRUE,FALSE,78.7,73.8,82.9,767
Georgia,On WIC during Pregnancy,TRUE,FALSE,91.4,87.6,94.2,936
Colorado,On WIC during Pregnancy,TRUE,TRUE,18.5,14.8,23,118
New York City,On WIC during Pregnancy,TRUE,FALSE,77,73.2,80.5,563
Delaware,On WIC during Pregnancy,TRUE,FALSE,82.1,78.3,85.3,405
Wyoming,On WIC during Pregnancy,TRUE,TRUE,22.2,16.4,29.3,49
Oregon,On WIC during Pregnancy,TRUE,FALSE,76.1,72,79.7,726
Oklahoma,On WIC during Pregnancy,TRUE,TRUE,18.1,14.1,22.9,189
Minnesota,On WIC during Pregnancy,TRUE,TRUE,23.3,19.2,27.9,117
Missouri,On WIC during Pregnancy,TRUE,TRUE,15.3,12.1,19,87
Delaware,On WIC during Pregnancy,TRUE,TRUE,17.9,14.7,21.7,90
Pennsylvania,On WIC during Pregnancy,TRUE,TRUE,16.8,13.1,21.3,72
New York City,On WIC during Pregnancy,TRUE,TRUE,23,19.5,26.8,189
West Virginia,On WIC during Pregnancy,TRUE,TRUE,16.9,14.2,20.1,180
New York (excluding NYC),On WIC during Pregnancy,TRUE,FALSE,79,73.3,83.7,308
Washington,On WIC during Pregnancy,TRUE,TRUE,23.2,19.2,27.8,144
Oklahoma,On WIC during Pregnancy,TRUE,FALSE,81.9,77.1,85.9,885
Maine,On WIC during Pregnancy,TRUE,TRUE,22.8,18.4,27.8,105
Massachusetts,On WIC during Pregnancy,TRUE,TRUE,21.4,17.8,25.5,186
Arkansas,On WIC during Pregnancy,TRUE,FALSE,84.5,80.1,88.1,791
Utah,On WIC during Pregnancy,TRUE,FALSE,74.3,69.5,78.6,364
Oregon,On WIC during Pregnancy,TRUE,TRUE,23.9,20.3,28,256
West Virginia,On WIC during Pregnancy,TRUE,FALSE,83.1,79.9,85.8,822
Georgia,On WIC during Pregnancy,TRUE,TRUE,8.6,5.8,12.4,106
New Mexico,On WIC during Pregnancy,TRUE,TRUE,24.1,21.3,27.2,188
Utah,On WIC during Pregnancy,TRUE,TRUE,25.7,21.4,30.5,128
Maine,On WIC during Pregnancy,TRUE,FALSE,77.2,72.2,81.6,330
Colorado,On WIC during Pregnancy,TRUE,FALSE,81.5,77,85.2,558
Pennsylvania,On WIC during Pregnancy,TRUE,FALSE,83.2,78.7,86.9,323
Vermont,On WIC during Pregnancy,TRUE,FALSE,78.3,74.3,81.9,358
Massachusetts,On WIC during Pregnancy,TRUE,FALSE,78.6,74.5,82.2,568
Arkansas,On WIC during Pregnancy,TRUE,TRUE,15.5,11.9,19.9,167
Michigan,On WIC during Pregnancy,TRUE,FALSE,81.6,78.3,84.5,730
New Mexico,On WIC during Pregnancy,TRUE,FALSE,75.9,72.8,78.7,596
Wyoming,On WIC during Pregnancy,TRUE,FALSE,77.8,70.7,83.6,200
Washington,On WIC during Pregnancy,TRUE,FALSE,76.8,72.2,80.8,449
Nebraska,On WIC during Pregnancy,TRUE,FALSE,74.1,70.1,77.7,587
Vermont,On WIC during Pregnancy,TRUE,TRUE,21.7,18.1,25.7,103
Michigan,On WIC during Pregnancy,TRUE,TRUE,18.4,15.5,21.7,156
Nebraska,On WIC during Pregnancy,TRUE,TRUE,25.9,22.3,29.9,212
New Jersey,On WIC during Pregnancy,TRUE,TRUE,24.6,20.8,29,129
Missouri,On WIC during Pregnancy,TRUE,FALSE,84.7,81,87.9,465
PRAMS Total,Pregnancy Intendedness,TRUE,FALSE,56.9,55.8,57.9,11860
PRAMS Total,Pregnancy Intendedness,TRUE,TRUE,43.1,42.1,44.2,8811
Hawaii,Pregnancy Intendedness,TRUE,TRUE,37.1,33.1,41.4,320
New York City,Pregnancy Intendedness,TRUE,TRUE,38.6,34.8,42.6,361
Pennsylvania,Pregnancy Intendedness,TRUE,FALSE,56.9,52.6,61,351
Michigan,Pregnancy Intendedness,TRUE,FALSE,59.6,55.9,63.2,532
Missouri,Pregnancy Intendedness,TRUE,TRUE,43,38.9,47.2,297
Washington,Pregnancy Intendedness,TRUE,TRUE,43.2,38.9,47.7,285
Massachusetts,Pregnancy Intendedness,TRUE,TRUE,48.6,44.5,52.7,474
Pennsylvania,Pregnancy Intendedness,TRUE,TRUE,43.1,39,47.4,301
Arkansas,Pregnancy Intendedness,TRUE,TRUE,33.5,27.9,39.6,175
Oregon,Pregnancy Intendedness,TRUE,TRUE,41.5,37.3,45.9,407
New Mexico,Pregnancy Intendedness,TRUE,FALSE,61.5,58,64.9,442
Minnesota,Pregnancy Intendedness,TRUE,FALSE,51.7,48.1,55.2,465
New Jersey,Pregnancy Intendedness,TRUE,TRUE,45.9,42.2,49.6,366
New York (excluding NYC),Pregnancy Intendedness,TRUE,TRUE,43.9,39.3,48.6,329
New York (excluding NYC),Pregnancy Intendedness,TRUE,FALSE,56.1,51.4,60.7,365
Massachusetts,Pregnancy Intendedness,TRUE,FALSE,51.4,47.3,55.5,556
Oklahoma,Pregnancy Intendedness,TRUE,TRUE,37.6,32.6,42.8,432
Nebraska,Pregnancy Intendedness,TRUE,FALSE,53.2,49.4,56.9,536
Maine,Pregnancy Intendedness,TRUE,TRUE,51.6,47.2,56,332
Colorado,Pregnancy Intendedness,TRUE,FALSE,54.2,50.2,58.2,631
Maryland,Pregnancy Intendedness,TRUE,TRUE,43.4,38.3,48.7,447
New Mexico,Pregnancy Intendedness,TRUE,TRUE,38.5,35.1,42,291
Wisconsin,Pregnancy Intendedness,TRUE,FALSE,52,47.1,56.8,465
Hawaii,Pregnancy Intendedness,TRUE,FALSE,62.9,58.6,66.9,531
Rhode Island,Pregnancy Intendedness,TRUE,FALSE,54.5,50.5,58.5,412
Delaware,Pregnancy Intendedness,TRUE,TRUE,39.4,35.4,43.5,227
Colorado,Pregnancy Intendedness,TRUE,TRUE,45.8,41.8,49.8,522
Michigan,Pregnancy Intendedness,TRUE,TRUE,40.4,36.8,44.1,359
Washington,Pregnancy Intendedness,TRUE,FALSE,56.8,52.3,61.1,392
Wisconsin,Pregnancy Intendedness,TRUE,TRUE,48,43.2,52.9,284
West Virginia,Pregnancy Intendedness,TRUE,TRUE,33.2,29.3,37.4,270
Missouri,Pregnancy Intendedness,TRUE,FALSE,57,52.8,61.1,392
Arkansas,Pregnancy Intendedness,TRUE,FALSE,66.5,60.4,72.1,405
Utah,Pregnancy Intendedness,TRUE,FALSE,57.6,54,61.1,543
Oregon,Pregnancy Intendedness,TRUE,FALSE,58.5,54.1,62.7,644
Delaware,Pregnancy Intendedness,TRUE,FALSE,60.6,56.5,64.6,343
Oklahoma,Pregnancy Intendedness,TRUE,FALSE,62.4,57.2,67.4,643
Wyoming,Pregnancy Intendedness,TRUE,FALSE,56.1,50.6,61.6,247
Nebraska,Pregnancy Intendedness,TRUE,TRUE,46.8,43.1,50.6,416
Maine,Pregnancy Intendedness,TRUE,FALSE,48.4,44,52.8,323
Georgia,Pregnancy Intendedness,TRUE,FALSE,58.2,51.5,64.5,367
Rhode Island,Pregnancy Intendedness,TRUE,TRUE,45.5,41.5,49.5,362
Wyoming,Pregnancy Intendedness,TRUE,TRUE,43.9,38.4,49.4,169
Utah,Pregnancy Intendedness,TRUE,TRUE,42.4,38.9,46,404
Minnesota,Pregnancy Intendedness,TRUE,TRUE,48.3,44.8,51.9,415
Vermont,Pregnancy Intendedness,TRUE,FALSE,49,45.2,52.7,332
West Virginia,Pregnancy Intendedness,TRUE,FALSE,66.8,62.6,70.7,536
Maryland,Pregnancy Intendedness,TRUE,FALSE,56.6,51.3,61.7,420
New York City,Pregnancy Intendedness,TRUE,FALSE,61.4,57.4,65.2,529
New Jersey,Pregnancy Intendedness,TRUE,FALSE,54.1,50.4,57.8,458
Georgia,Pregnancy Intendedness,TRUE,TRUE,41.8,35.5,48.5,214
Vermont,Pregnancy Intendedness,TRUE,TRUE,51,47.3,54.8,352
PRAMS Total,Pregnancy Intendedness,FALSE,FALSE,83.4,82.3,84.4,12350
PRAMS Total,Pregnancy Intendedness,FALSE,TRUE,16.6,15.6,17.7,2469
New Mexico,Pregnancy Intendedness,FALSE,TRUE,17.6,14.8,20.7,112
Massachusetts,Pregnancy Intendedness,FALSE,TRUE,20.4,16,25.6,101
Maine,Pregnancy Intendedness,FALSE,TRUE,12.6,9.1,17.3,54
Arkansas,Pregnancy Intendedness,FALSE,TRUE,12.1,8.7,16.7,102
Utah,Pregnancy Intendedness,FALSE,TRUE,14.1,10.8,18,69
New York (excluding NYC),Pregnancy Intendedness,FALSE,TRUE,22.5,17.3,28.8,63
Rhode Island,Pregnancy Intendedness,FALSE,TRUE,18.9,15.1,23.4,92
Oregon,Pregnancy Intendedness,FALSE,FALSE,81.7,77.2,85.5,522
Wyoming,Pregnancy Intendedness,FALSE,TRUE,22,16.5,28.7,50
Delaware,Pregnancy Intendedness,FALSE,FALSE,83.9,80.3,87,386
Oregon,Pregnancy Intendedness,FALSE,TRUE,18.3,14.5,22.8,141
Michigan,Pregnancy Intendedness,FALSE,TRUE,15.3,12.4,18.8,101
Arkansas,Pregnancy Intendedness,FALSE,FALSE,87.9,83.3,91.3,636
Maine,Pregnancy Intendedness,FALSE,FALSE,87.4,82.7,90.9,297
Nebraska,Pregnancy Intendedness,FALSE,TRUE,22.5,18.9,26.5,161
Hawaii,Pregnancy Intendedness,FALSE,FALSE,81.6,77.4,85.2,556
Maryland,Pregnancy Intendedness,FALSE,TRUE,15.2,11.3,20.2,105
Massachusetts,Pregnancy Intendedness,FALSE,FALSE,79.6,74.4,84,433
New York City,Pregnancy Intendedness,FALSE,TRUE,19.5,15.4,24.4,95
Oklahoma,Pregnancy Intendedness,FALSE,FALSE,86.3,81.4,90.1,743
Minnesota,Pregnancy Intendedness,FALSE,FALSE,82.5,78.1,86.2,378
Delaware,Pregnancy Intendedness,FALSE,TRUE,16.1,13,19.7,80
New Jersey,Pregnancy Intendedness,FALSE,TRUE,20.8,17.3,24.8,118
Utah,Pregnancy Intendedness,FALSE,FALSE,85.9,82,89.2,387
Maryland,Pregnancy Intendedness,FALSE,FALSE,84.8,79.8,88.7,449
Nebraska,Pregnancy Intendedness,FALSE,FALSE,77.5,73.5,81.1,562
Michigan,Pregnancy Intendedness,FALSE,FALSE,84.7,81.2,87.6,633
West Virginia,Pregnancy Intendedness,FALSE,FALSE,85.8,82.3,88.7,649
Hawaii,Pregnancy Intendedness,FALSE,TRUE,18.4,14.8,22.6,119
Wisconsin,Pregnancy Intendedness,FALSE,TRUE,16.6,12.6,21.5,123
Pennsylvania,Pregnancy Intendedness,FALSE,FALSE,85.8,81.5,89.2,340
Rhode Island,Pregnancy Intendedness,FALSE,FALSE,81.1,76.6,84.9,362
Oklahoma,Pregnancy Intendedness,FALSE,TRUE,13.7,9.9,18.6,111
New York (excluding NYC),Pregnancy Intendedness,FALSE,FALSE,77.5,71.2,82.7,265
Colorado,Pregnancy Intendedness,FALSE,TRUE,17.1,13.6,21.3,117
Missouri,Pregnancy Intendedness,FALSE,FALSE,88.1,84.7,90.8,455
West Virginia,Pregnancy Intendedness,FALSE,TRUE,14.2,11.3,17.7,109
Georgia,Pregnancy Intendedness,FALSE,FALSE,86.4,81.7,90.1,876
Pennsylvania,Pregnancy Intendedness,FALSE,TRUE,14.2,10.8,18.5,56
New Jersey,Pregnancy Intendedness,FALSE,FALSE,79.2,75.2,82.7,429
Wyoming,Pregnancy Intendedness,FALSE,FALSE,78,71.3,83.5,207
Vermont,Pregnancy Intendedness,FALSE,TRUE,14.2,11,18.3,55
Georgia,Pregnancy Intendedness,FALSE,TRUE,13.6,9.9,18.3,100
New Mexico,Pregnancy Intendedness,FALSE,FALSE,82.4,79.3,85.2,524
Colorado,Pregnancy Intendedness,FALSE,FALSE,82.9,78.7,86.4,530
Washington,Pregnancy Intendedness,FALSE,TRUE,19.4,15.3,24.4,90
Washington,Pregnancy Intendedness,FALSE,FALSE,80.6,75.6,84.7,386
Vermont,Pregnancy Intendedness,FALSE,FALSE,85.8,81.7,89,312
Minnesota,Pregnancy Intendedness,FALSE,TRUE,17.5,13.8,21.9,73
Wisconsin,Pregnancy Intendedness,FALSE,FALSE,83.4,78.5,87.4,654
New York City,Pregnancy Intendedness,FALSE,FALSE,80.5,75.6,84.6,379
Missouri,Pregnancy Intendedness,FALSE,TRUE,11.9,9.2,15.3,72
PRAMS Total,Smoked 3 months before Pregnancy,FALSE,FALSE,63.2,62.3,64.1,16911
PRAMS Total,Smoked 3 months before Pregnancy,FALSE,TRUE,36.8,35.9,37.7,9717
Maryland,Smoked 3 months before Pregnancy,FALSE,TRUE,34.5,30.5,38.7,510
West Virginia,Smoked 3 months before Pregnancy,FALSE,FALSE,68.9,64.9,72.7,546
Maine,Smoked 3 months before Pregnancy,FALSE,FALSE,52.7,48.3,57,337
New Mexico,Smoked 3 months before Pregnancy,FALSE,TRUE,32.4,29.7,35.3,345
Missouri,Smoked 3 months before Pregnancy,FALSE,FALSE,63.7,59.9,67.3,495
Arkansas,Smoked 3 months before Pregnancy,FALSE,TRUE,27.7,23,32.9,201
Colorado,Smoked 3 months before Pregnancy,FALSE,FALSE,60,56.4,63.5,829
Minnesota,Smoked 3 months before Pregnancy,FALSE,TRUE,44.4,41.1,47.7,435
Washington,Smoked 3 months before Pregnancy,FALSE,FALSE,61.3,57.5,65,566
New Jersey,Smoked 3 months before Pregnancy,FALSE,FALSE,61.6,58.4,64.6,647
New York (excluding NYC),Smoked 3 months before Pregnancy,FALSE,FALSE,61.1,56.8,65.2,456
Georgia,Smoked 3 months before Pregnancy,FALSE,FALSE,72.3,67.8,76.4,1024
New York City,Smoked 3 months before Pregnancy,FALSE,FALSE,67.7,64.4,70.8,806
Minnesota,Smoked 3 months before Pregnancy,FALSE,FALSE,55.6,52.3,58.9,557
New York (excluding NYC),Smoked 3 months before Pregnancy,FALSE,TRUE,38.9,34.8,43.2,335
Pennsylvania,Smoked 3 months before Pregnancy,FALSE,TRUE,38.5,34.8,42.4,308
Utah,Smoked 3 months before Pregnancy,FALSE,FALSE,63.5,60.4,66.5,770
Hawaii,Smoked 3 months before Pregnancy,FALSE,TRUE,31.9,28.7,35.4,396
Oregon,Smoked 3 months before Pregnancy,FALSE,TRUE,38.5,34.8,42.3,488
Delaware,Smoked 3 months before Pregnancy,FALSE,TRUE,33.9,30.6,37.3,268
Wyoming,Smoked 3 months before Pregnancy,FALSE,FALSE,57.2,52,62.4,267
Nebraska,Smoked 3 months before Pregnancy,FALSE,TRUE,42.3,39,45.6,480
Maine,Smoked 3 months before Pregnancy,FALSE,TRUE,47.3,43,51.7,318
Michigan,Smoked 3 months before Pregnancy,FALSE,TRUE,36.1,33,39.3,391
New Jersey,Smoked 3 months before Pregnancy,FALSE,TRUE,38.4,35.4,41.6,414
Rhode Island,Smoked 3 months before Pregnancy,FALSE,TRUE,39.9,36.4,43.5,392
Missouri,Smoked 3 months before Pregnancy,FALSE,TRUE,36.3,32.7,40.1,307
Rhode Island,Smoked 3 months before Pregnancy,FALSE,FALSE,60.1,56.5,63.6,552
Oklahoma,Smoked 3 months before Pregnancy,FALSE,TRUE,31.9,27.7,36.4,438
Maryland,Smoked 3 months before Pregnancy,FALSE,FALSE,65.5,61.3,69.5,688
Hawaii,Smoked 3 months before Pregnancy,FALSE,FALSE,68.1,64.6,71.3,834
Vermont,Smoked 3 months before Pregnancy,FALSE,TRUE,47.2,43.6,50.8,353
Nebraska,Smoked 3 months before Pregnancy,FALSE,FALSE,57.7,54.4,61,765
Georgia,Smoked 3 months before Pregnancy,FALSE,TRUE,27.7,23.6,32.2,279
New York City,Smoked 3 months before Pregnancy,FALSE,TRUE,32.3,29.2,35.6,416
Colorado,Smoked 3 months before Pregnancy,FALSE,TRUE,40,36.5,43.6,558
Washington,Smoked 3 months before Pregnancy,FALSE,TRUE,38.7,35,42.5,326
Massachusetts,Smoked 3 months before Pregnancy,FALSE,TRUE,44.4,40.8,48.1,529
West Virginia,Smoked 3 months before Pregnancy,FALSE,TRUE,31.1,27.3,35.1,255
Wisconsin,Smoked 3 months before Pregnancy,FALSE,FALSE,56.8,52.6,61,795
Massachusetts,Smoked 3 months before Pregnancy,FALSE,FALSE,55.6,51.9,59.2,783
Wisconsin,Smoked 3 months before Pregnancy,FALSE,TRUE,43.2,39,47.4,340
Arkansas,Smoked 3 months before Pregnancy,FALSE,FALSE,72.3,67.1,77,651
Oregon,Smoked 3 months before Pregnancy,FALSE,FALSE,61.5,57.7,65.2,864
New Mexico,Smoked 3 months before Pregnancy,FALSE,FALSE,67.6,64.7,70.3,683
Pennsylvania,Smoked 3 months before Pregnancy,FALSE,FALSE,61.5,57.6,65.2,453
Michigan,Smoked 3 months before Pregnancy,FALSE,FALSE,63.9,60.7,67,774
Vermont,Smoked 3 months before Pregnancy,FALSE,FALSE,52.8,49.2,56.4,381
Utah,Smoked 3 months before Pregnancy,FALSE,TRUE,36.5,33.5,39.6,456
Oklahoma,Smoked 3 months before Pregnancy,FALSE,FALSE,68.1,63.6,72.3,898
Delaware,Smoked 3 months before Pregnancy,FALSE,FALSE,66.1,62.7,69.4,490
Wyoming,Smoked 3 months before Pregnancy,FALSE,TRUE,42.8,37.6,48,179
PRAMS Total,Smoked 3 months before Pregnancy,TRUE,FALSE,81.9,80.6,83.2,7413
PRAMS Total,Smoked 3 months before Pregnancy,TRUE,TRUE,18.1,16.8,19.4,1618
New Mexico,Smoked 3 months before Pregnancy,TRUE,TRUE,16.5,13.1,20.7,60
Michigan,Smoked 3 months before Pregnancy,TRUE,FALSE,83.8,79.4,87.5,390
